timestamp,open,high,low,close,volume,label
2024-01-01 00:00:00,100.71638505136447,100.95574944740787,100.21358833676533,100.56131907063396,1215535.0107333988,0
2024-01-01 01:00:00,101.99595800270022,102.13315929592144,101.21127973677102,101.87032672420996,1288753.6620619346,0
2024-01-01 02:00:00,103.31605790034577,114.03900766701717,102.89126437403223,111.22255378321985,1131702.5355472271,1
2024-01-01 03:00:00,103.03178642839553,103.1141406557559,102.71232633700019,103.08019799621452,932317.6217408037,0
2024-01-01 04:00:00,101.7115231419454,102.0665975843323,101.53126963139069,101.9854059031934,1139572.8269821107,0
2024-01-01 05:00:00,99.22740679489995,99.71438652668716,98.67879715605191,99.52269743863147,1141348.0156598792,0
2024-01-01 06:00:00,100.30770329063795,100.38817912115192,99.24203550889344,100.06256059210169,1023280.6239913721,0
2024-01-01 07:00:00,101.10208401244866,101.21404665071921,100.13078419724893,101.0698460531983,1219283.6680211755,0
2024-01-01 08:00:00,103.40662032599346,103.42642505436625,102.82927236249222,103.30276364390411,1083526.512504531,0
2024-01-01 09:00:00,101.65173253678454,102.08059467927613,101.29065078292948,101.89554705050702,755064.991328432,0
2024-01-01 10:00:00,102.57041521358957,102.9662586820721,102.34113755466117,102.52805597748262,944270.5489474757,0
2024-01-01 11:00:00,101.27442158552084,101.62142244219257,101.0892051147887,101.20869487348224,1014664.4869845436,0
2024-01-01 12:00:00,101.92781502022952,102.12498224462261,101.54504529383777,101.74281536528437,749275.123039915,0
2024-01-01 13:00:00,101.38474911284247,102.11347127434563,101.28103737044013,101.82323331263127,706958.2956721464,0
2024-01-01 14:00:00,99.9377560612606,100.2545648103537,99.74693836961899,100.16791528112687,1009753.1582091991,0
2024-01-01 15:00:00,102.4933288885463,102.5479704714119,101.7925556604222,101.9745679558688,1091678.2891303764,0
2024-01-01 16:00:00,102.25150995674402,102.58790440403928,102.24860420656682,102.3693953532384,789673.6454670053,0
2024-01-01 17:00:00,100.67057203374645,100.75030129158083,100.63587017952757,100.69574982146321,1095376.0628400133,0
2024-01-01 18:00:00,101.67487500393447,103.05110890769227,101.19465149082447,101.7943903151706,800195.6941290845,0
2024-01-01 19:00:00,102.03695505213774,102.5373957986079,101.92744410127719,102.48597124902655,747778.8812619328,0
2024-01-01 20:00:00,100.14201261009845,100.6724957266197,99.99965318766725,100.46472865541267,1173006.461966329,0
2024-01-01 21:00:00,100.35277416340651,101.07709536652173,99.57509409420913,100.24156311154655,1022692.8890225622,0
2024-01-01 22:00:00,100.27825308901038,100.56394287975553,100.1964136844465,100.47987806768107,627793.6912975844,0
2024-01-01 23:00:00,101.17558896683231,101.58559354504752,100.37439034841043,100.5674484629607,665402.6700431267,0
2024-01-02 00:00:00,99.79609774802012,100.26808447106858,99.67258664750653,100.24555258103044,1006463.6832554748,0
2024-01-02 01:00:00,97.95131289007543,99.0304890455068,97.92369756727683,98.53401877201105,813996.815257399,0
2024-01-02 02:00:00,98.4607794239364,98.81558458337729,98.3962636686274,98.5783696430431,818686.5262456022,0
2024-01-02 03:00:00,97.36650860160115,97.769817506769,97.3530625091589,97.72937369415787,710763.9076823754,0
2024-01-02 04:00:00,97.18616675004648,97.26031551381989,95.97168299366112,96.771967849336,936140.2096371236,0
2024-01-02 05:00:00,97.5730544771314,98.0014525000306,97.5271145610072,97.70092146590906,1450928.9661637552,0
2024-01-02 06:00:00,100.68435517112839,101.27741120462689,100.31448124392709,100.52944867953698,662566.525972262,0
2024-01-02 07:00:00,97.41337966468477,98.2200615101057,97.327041773647,97.83894485545963,1320961.4352526758,0
2024-01-02 08:00:00,98.59924123931451,99.35996031142035,98.05373096261314,98.40103098846019,812017.1234382363,0
2024-01-02 09:00:00,102.8829150703491,103.1865512204659,102.36226979889997,102.69284015756405,747335.5229233283,0
2024-01-02 10:00:00,102.6574084765104,102.72598239007776,102.25398190571349,102.2873958198171,1159504.395591286,0
2024-01-02 11:00:00,100.06041747546958,100.10190297263156,99.84442567238165,99.99648993105346,939342.5409834023,0
2024-01-02 12:00:00,101.77103984771404,102.00076259928932,101.56702786496695,101.61817835179045,932294.5042464598,0
2024-01-02 13:00:00,99.01694036609342,99.39763757609711,98.84733618061028,98.96909691416194,1213174.0465550625,0
2024-01-02 14:00:00,102.66073874502342,102.99924863634189,102.35923390562124,102.38575293206671,1386112.1253786632,0
2024-01-02 15:00:00,99.06856748884502,99.86868328906418,98.99424559228892,99.19479607892761,1064654.3333644597,0
2024-01-02 16:00:00,99.72378558390585,100.15778687937183,99.35803780652759,99.56292301490836,772880.9522540513,0
2024-01-02 17:00:00,100.97709226031233,101.43010010090366,100.92031254597585,101.15045448475058,769447.2737026903,0
2024-01-02 18:00:00,98.0451694707435,98.12539176166159,97.55649431784438,97.83590203975902,964640.641657568,0
2024-01-02 19:00:00,100.44754359143298,100.78508294568998,100.40783004951243,100.5334293395962,1187492.7320683957,0
2024-01-02 20:00:00,97.12651659316558,97.82483159929691,96.86386635395274,97.32426439410541,1069778.2209058597,0
2024-01-02 21:00:00,98.74031807061039,99.26367630267346,98.68516136389991,98.94677058675191,1042189.1742413195,0
2024-01-02 22:00:00,98.60485777531092,98.80445669485712,97.73425852223703,98.16647984622143,1209926.836731721,0
2024-01-02 23:00:00,97.7526449108713,99.22501595536595,97.39878528012261,98.22302939059551,543096.1627906859,0
2024-01-03 00:00:00,98.44460223283913,99.2602718673102,98.30390588705285,98.89244208637545,1163916.7611665446,0
2024-01-03 01:00:00,99.17462101867768,99.53322043323443,98.62290681470124,98.98654981843936,1000676.8120328956,0
2024-01-03 02:00:00,97.43060894046202,98.50592209640662,97.1581409614993,97.73247210289018,988704.0983836936,0
2024-01-03 03:00:00,100.00607785331403,100.32735631518658,99.91620739601707,100.14901303557765,1070769.7475586135,0
2024-01-03 04:00:00,100.1441363435105,100.47778043250294,99.97782521787516,100.29528132830924,928085.4818168079,0
2024-01-03 05:00:00,101.57715200201139,102.26871554857333,100.87834534621221,100.89635585181394,770850.5557439793,0
2024-01-03 06:00:00,101.27101452996543,101.82072737157408,100.87539526431621,101.47600541498727,586131.3782045972,0
2024-01-03 07:00:00,96.64076675102692,97.31381674717298,96.4743154968869,96.86047133389617,1055205.1683064972,0
2024-01-03 08:00:00,101.12246847557394,101.51056959005778,101.05824281332664,101.2422653980801,743777.8328631232,0
2024-01-03 09:00:00,101.31290278160202,102.10283501113196,100.88648979579989,101.2463268946278,969538.3546791645,0
2024-01-03 10:00:00,98.04838212187563,98.23812301213837,97.72436659445546,97.90097317432412,646156.6779761314,0
2024-01-03 11:00:00,99.62553230700192,100.07672477174155,98.48382813607768,100.06953868147544,980305.5501584332,0
2024-01-03 12:00:00,100.85905413812691,101.35966275610545,100.13623557266266,100.7274952519189,1084612.4516549353,0
2024-01-03 13:00:00,98.4890076121105,98.7077281675395,97.81441259880752,97.90514885337454,912681.9777201171,0
2024-01-03 14:00:00,95.64844756546051,96.5193690443498,95.64073892157943,96.18665191532169,1070870.0464350916,0
2024-01-03 15:00:00,97.29907425500329,97.35099280734242,97.10550524045777,97.12817407104002,841678.5507651444,0
2024-01-03 16:00:00,102.03766908206453,102.54129122623445,101.04032327289565,101.80865153384833,891913.4012552976,0
2024-01-03 17:00:00,97.90527050388509,98.0100931617929,97.80315548033508,97.86062646547614,1028933.8350810633,0
2024-01-03 18:00:00,95.83017996626515,96.44030151434899,95.6261442484044,95.89064463760207,992240.9913555637,0
2024-01-03 19:00:00,96.94656070819207,98.21514723812524,96.6477871463551,97.6548153309584,1087223.9909971461,0
2024-01-03 20:00:00,96.13681624560454,96.8929765486984,95.36298557212888,95.77852485748609,1017903.558316675,0
2024-01-03 21:00:00,96.65602487233036,96.92110475126844,95.9693196288602,96.75502494437802,1190096.3282333491,0
2024-01-03 22:00:00,98.00184178401763,98.22822077436929,97.99649490445005,98.06537835917544,1324183.7164967018,0
