timestamp,sensor_a,sensor_b,sensor_c,sensor_d,label
2024-01-01 00:00:00,0.00018452300362238613,-0.05484537123421555,0.31260705201795197,-0.1694987529045757,0
2024-01-01 01:00:00,0.22832945664291437,0.1306756795342576,0.3058119415363724,0.07920436029860108,0
2024-01-01 02:00:00,0.3203362482309743,0.13379139321963765,-0.061029230375173646,0.4137730986788991,0
2024-01-01 03:00:00,0.3950121886228349,0.10396682444330602,0.21666452132514719,-0.05569638069244112,0
2024-01-01 04:00:00,0.6122303849950919,0.43361972140090743,-0.10826454505712099,0.30315370736403546,0
2024-01-01 05:00:00,0.6646688548422927,0.31178295022509994,-0.2570082952041227,0.27299977552759136,0
2024-01-01 06:00:00,0.9342555291395106,0.39402916505065555,-0.19678627154254452,0.3047103522358644,0
2024-01-01 07:00:00,1.215945933810501,0.3369041855252577,-0.46019857309397194,0.3139277338577044,0
2024-01-01 08:00:00,1.0090499295042326,0.499402603379421,-0.3108499135672144,0.3735198995023606,0
2024-01-01 09:00:00,1.037841798862067,0.7868514889920933,-0.33939819237386937,0.6250085831667491,0
2024-01-01 10:00:00,1.2354763075277795,0.5163517262199371,-0.4842917035314621,0.6055201846529729,0
2024-01-01 11:00:00,1.2336568347848194,0.8161824983274839,-0.44470909298686245,0.4116963582717119,0
2024-01-01 12:00:00,1.205782641934631,1.0001366319299418,-0.6421874105945832,0.8389147225505909,0
2024-01-01 13:00:00,1.057024861862688,0.8991142955055181,-0.6626179752089384,0.45271034531217463,0
2024-01-01 14:00:00,1.2006734393482255,1.0522644872990319,-0.9453940406173154,0.787168135881107,0
2024-01-01 15:00:00,1.324377007185874,0.9066410700723825,-0.7862426425520711,0.7539484279610185,0
2024-01-01 16:00:00,1.0440498477266948,1.325658923543803,-0.9804002865464847,0.9428430418460035,0
2024-01-01 17:00:00,1.2162718108711885,1.346176492600871,-0.9765650376761477,0.8511318687384379,0
2024-01-01 18:00:00,1.0544505777797684,1.265050354039919,-0.9752902098413009,0.9886507922241341,0
2024-01-01 19:00:00,1.2169327270363808,1.0118440229307484,-0.9800945911208119,0.8568863698073689,0
2024-01-01 20:00:00,1.2199829307647858,1.160143755022098,-1.298230328919499,1.0344632678099763,0
2024-01-01 21:00:00,1.5598173443595693,1.501915245572253,-1.322896361874756,0.965836875864827,0
2024-01-01 22:00:00,1.513373943068646,1.6470863500057065,-1.1652268807376436,1.259694711083818,0
2024-01-01 23:00:00,1.8578047932869024,1.4655629557435528,-1.0745115079795562,0.8536589587984511,0
2024-01-02 00:00:00,1.9544256955839407,1.635282614548085,-1.111420303658714,1.1552617573396595,0
2024-01-02 01:00:00,2.0114577244143996,1.3802244839203714,-1.0452977332789215,1.0613195580990218,0
2024-01-02 02:00:00,1.7599812448445344,1.4622133276090727,-0.9917712962689773,1.0309700678053553,0
2024-01-02 03:00:00,2.1391047811692445,1.506004696427203,-1.1141992479206904,0.9297070258901918,0
2024-01-02 04:00:00,2.275176270061717,1.5804473561126595,-1.1875063166115496,1.0892393431944425,0
2024-01-02 05:00:00,2.3388331652963643,1.294722863565123,-1.3294188730839966,0.8058244987360371,0
2024-01-02 06:00:00,2.106479635174191,1.6681000263807442,-1.3013315231739315,0.8235920793198992,0
2024-01-02 07:00:00,2.252573825990779,1.7242262987868802,-1.2090573912925477,1.1349317658150904,0
2024-01-02 08:00:00,2.1404735501633825,1.3482725707264158,-1.0735989043723646,0.79142516574589,0
2024-01-02 09:00:00,2.1057831296324,1.307931560203729,-1.0509146970895857,1.2340044571493647,0
2024-01-02 10:00:00,2.306229994975523,1.5504054182933513,-1.049674846363591,0.9683980982658207,0
2024-01-02 11:00:00,1.9303671648091085,1.3822419535167345,-1.035939463426269,1.03542765167749,0
2024-01-02 12:00:00,1.940434776848479,1.1033603220530481,-0.8780820781495438,0.9950346757935473,0
2024-01-02 13:00:00,1.9665736195711236,1.554958167149607,-0.8984253233871288,1.0299532083467013,0
2024-01-02 14:00:00,1.635150850373707,1.427857348999056,-0.8399046283433819,0.9056340411685513,0
2024-01-02 15:00:00,1.5999257215831477,1.3001127366113754,-0.7916042698556959,0.8704638450433411,0
2024-01-02 16:00:00,1.5368128079209677,1.6520547495832685,-0.8719693472247835,0.8823337596256281,0
2024-01-02 17:00:00,1.4463306541423875,1.3157414896700854,-0.8961439102811062,1.0319029433947409,0
2024-01-02 18:00:00,1.1846756147872408,1.138310982516641,-0.6191264691764904,1.0154755340684174,0
2024-01-02 19:00:00,1.327535209583773,1.2195917140005086,-0.5817661880348884,1.005313565298463,0
2024-01-02 20:00:00,1.4831055430806879,0.9983068481014578,-0.6293436538601969,0.8356499147572618,0
2024-01-02 21:00:00,1.0240098262978585,0.9869041556737097,-0.6116920146115574,0.7153436507906862,0
2024-01-02 22:00:00,1.3723686159209563,1.1030503298570653,-0.16178183355977005,0.45611266736571887,0
2024-01-02 23:00:00,1.2552981724234058,0.9031508556429183,-0.573112775352459,0.7653190920243825,0
2024-01-03 00:00:00,1.1369499454688632,0.857231767343175,-0.4492168673696662,0.7540429834733948,0
2024-01-03 01:00:00,1.5257862655121741,1.1114002816486581,-0.33592365602490337,0.5249438614770126,0
2024-01-03 02:00:00,1.3243389568127066,0.9239473174779576,-0.5099494211952234,0.662450696084217,0
2024-01-03 03:00:00,1.0014196985192743,0.8473096226253433,-0.2822291982363251,0.689342080653073,0
2024-01-03 04:00:00,1.1468583416026512,0.7362274699434328,0.004930805809762684,0.4635261990885079,0
2024-01-03 05:00:00,1.1566170845278487,0.6578821585765797,-0.09141705171902312,0.5601196566150612,0
2024-01-03 06:00:00,0.9545166699472826,0.7306132263984925,-0.1051655877946469,0.3990174058856275,0
2024-01-03 07:00:00,0.9758523781710424,0.43479666975750664,-0.0812025699589687,0.043041763550520445,0
2024-01-03 08:00:00,0.7328534047484381,0.640594654961606,-0.12471705833575811,0.18208844018341727,0
2024-01-03 09:00:00,0.6934880985615756,0.14324144736600003,0.02966116536725097,0.14060104128013834,0
2024-01-03 10:00:00,0.6444353152837294,0.1707370417432932,-0.1109439192279364,0.23022310265668272,0
2024-01-03 11:00:00,0.15176828836579603,-0.07518551984196739,-0.12505169980354844,-0.030279909370051775,0
2024-01-03 12:00:00,0.10247079155844321,0.00243404704605938,-0.02069359886302549,-0.018329188312891764,0
2024-01-03 13:00:00,-0.17861376249740535,0.05416243057874509,0.125485208409371,-0.14858711720490814,0
2024-01-03 14:00:00,-0.2655666648514312,0.1166943384822979,0.06512849285992114,-0.06161568861690013,0
2024-01-03 15:00:00,-0.6274801436139468,-0.27745082828988177,0.14327862062643099,-0.09666713444490971,0
2024-01-03 16:00:00,-0.6857262422462505,-0.2534718651867742,-0.23410619157008628,-0.01180467117122494,0
2024-01-03 17:00:00,-0.7588452340124356,-0.3836101276290213,0.2770253686370251,-0.08874241933118365,0
2024-01-03 18:00:00,-0.7040194079348334,-0.5149154826801551,0.47908589678207614,-0.23321241888282482,0
2024-01-03 19:00:00,-0.7543303458592008,-0.6556588423500493,0.35973288907125645,-0.27046158899235334,0
2024-01-03 20:00:00,-1.1902100761595702,-0.5398057898184299,0.14508857199613978,-0.3380851819953854,0
2024-01-03 21:00:00,-1.1565093887331155,-0.8786954996745941,0.1005481008841575,-0.3841592479137185,0
2024-01-03 22:00:00,-0.9689644866139864,-0.6704185273763248,0.3064344696231838,-0.21445421352319347,0
2024-01-03 23:00:00,-1.3805867511869843,-0.7499157621993775,0.15570368336697335,-0.8634225170182783,0
2024-01-04 00:00:00,-1.1586459843278012,-0.915540423277292,0.4534359835648134,-0.5593799918104775,0
2024-01-04 01:00:00,-1.1079881074194327,-1.0299161220612505,0.3084198500184787,-0.5270572512695699,0
2024-01-04 02:00:00,-0.9109089661246939,-1.1447420017796452,0.5756449929344879,-0.44369638763572283,0
2024-01-04 03:00:00,-1.0086709429315173,-0.71246091013316,0.6816512919203842,-0.8146932663013504,0
2024-01-04 04:00:00,-1.1843640428527864,-1.2476130478444152,0.21950195756348018,-0.633958259988031,0
2024-01-04 05:00:00,-1.2274005591422144,-0.862763588252937,0.6161919950258171,-0.5900971521842373,0
2024-01-04 06:00:00,-1.2619632988275835,-1.0533007775822936,0.5160534569274441,-0.8174630454804356,0
2024-01-04 07:00:00,-1.0642339779357037,-1.2415089971608684,0.45805129111086096,-1.0660290519870226,0
2024-01-04 08:00:00,-1.4404469278194751,-1.4005996322349077,0.6254239664555441,-0.8604355729958191,0
2024-01-04 09:00:00,-1.5182330722754802,-1.107235761753554,0.7330297557604779,-1.0109629559363293,0
2024-01-04 10:00:00,-1.5258025551924101,-1.0370705069525892,0.9676347348031382,-0.7551371958671945,0
2024-01-04 11:00:00,-1.7080307062266162,-1.4657743010672752,0.6294640981054596,-0.9998433571598243,0
2024-01-04 12:00:00,-1.8309056667851653,-1.3957965553247949,1.0582784043687787,-0.6220053188248376,0
2024-01-04 13:00:00,-2.0746074375815513,-1.2146451747145457,1.2437405015154845,-0.8821333926413241,0
2024-01-04 14:00:00,-2.0048234216733927,-1.339453897096682,1.0679275696418544,-1.0357878216199519,0
2024-01-04 15:00:00,-2.149645898992402,-1.1032383674692834,1.0939162145265113,-0.9996089350200101,0
2024-01-04 16:00:00,-1.9683322454433447,-1.4981045104731119,1.0397085028102797,-1.0939784517273123,0
2024-01-04 17:00:00,-2.0822735419906935,-1.3365006208764345,0.8907257851795221,-0.8752294954161363,0
2024-01-04 18:00:00,-2.1956215419514895,-1.60663919549125,1.167645455327434,-0.7107524467783133,0
2024-01-04 19:00:00,-2.077579663905767,-1.1016605425570036,1.1603043254418408,-0.9647855243037731,0
2024-01-04 20:00:00,-2.189431844628851,-1.5185339648956482,1.2222659125807396,-0.7890240567249757,0
