timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,label
2024-01-01 00:00:00,0.02514604421867866,0.08385096684218593,0.1704057320676833,-0.2703729259233621,0.11676947967171913,0
2024-01-01 01:00:00,0.09891226090604388,0.021285026052448572,0.18534523102692424,-0.014392111533772164,-0.16211710227573745,0
2024-01-01 02:00:00,0.37677441725351124,0.0708580787014157,0.2150952363928847,0.21942756213747916,0.22671419481649052,0
2024-01-01 03:00:00,0.38910457611528587,0.04087095379361172,0.5516795275402689,0.5284249387672023,-0.1765088417552757,0
2024-01-01 04:00:00,0.37461979946949314,0.14022731414342338,0.7286846629518766,0.7887486416960976,0.6223173971602045,0
2024-01-01 05:00:00,0.6601042632743701,0.5630463841822522,0.43135714503642,0.6534470219111487,0.4809124340699093,0
2024-01-01 06:00:00,0.9453471149547161,0.3785372710313491,0.6221232041871229,0.4556046894606435,0.7311282920495897,0
2024-01-01 07:00:00,0.9599294354016377,0.7903821424589855,0.8214166974467192,0.6554846026442739,1.0037221227528152,0
2024-01-01 08:00:00,0.7035808783406166,0.726753993633398,1.2337178269909717,0.9927546676009181,1.1093446316151774,0
2024-01-01 09:00:00,0.651742758256809,0.8862748099446889,1.077492342135278,0.9102931072122336,0.995504391327057,0
2024-01-01 10:00:00,0.8264016237876831,1.4732011629905242,1.1354847380000148,0.8871723339825405,1.2673762871496737,0
2024-01-01 11:00:00,0.9905524465981373,1.1251890525637276,1.5737548629276934,1.139554478293731,1.0530968123787519,0
2024-01-01 12:00:00,0.5330205735005047,1.1044315101285003,1.2034032614621464,1.2873445757208886,1.5019376799100081,0
2024-01-01 13:00:00,0.9542683956417624,1.185770859491202,1.5176823163804385,1.4566029505177012,1.5497983383890703,0
2024-01-01 14:00:00,0.7331050612780756,0.962277262563987,1.2503731294310123,1.2683484986987295,1.4850394677549608,0
2024-01-01 15:00:00,0.8046030453544633,1.550362599092688,1.460964682673924,1.498364482380475,1.3589742350847127,0
2024-01-01 16:00:00,0.7959752558945574,1.466349127683312,1.6724003795839504,1.7209624403751005,1.553950935341626,0
2024-01-01 17:00:00,0.781067894228184,1.1932437142978434,1.3856345968402526,1.7932436653664152,1.7454003098362203,0
2024-01-01 18:00:00,-5.270153258320158,1.3369359640986813,1.4282420049811764,1.9371404763879063,1.7948187283510897,1
2024-01-01 19:00:00,0.8930497798172243,1.13685233202848,1.5558231390045707,1.8635171759451374,1.7101599444494044,0
2024-01-01 20:00:00,0.5620783197036664,1.3193426009751008,1.8954509012167355,1.8220026721989873,1.9197393186594676,0
2024-01-01 21:00:00,0.7550463682116524,0.9295123657591069,1.2698016642023866,2.2623625411134336,2.1052680044858745,0
2024-01-01 22:00:00,0.23508561798735542,1.1990925977953102,1.4767368337022866,1.8517217838474038,1.8420090842268695,0
2024-01-01 23:00:00,0.3189919011834592,1.3832764122782943,1.7803919957997907,2.2107274855245636,1.8670403895125975,0
2024-01-02 00:00:00,0.3060272698946663,1.100185046635822,1.1207865337969856,1.7902031876642976,1.9088557695043256,0
2024-01-02 01:00:00,0.018802459552175035,0.8119331829524118,1.9072593461541736,2.1315713640251426,2.1464614669301407,0
2024-01-02 02:00:00,-0.27403308343506594,1.030754881509737,1.5222322797591612,1.6077116227880996,2.3225238500769803,0
2024-01-02 03:00:00,-0.4330349624165385,1.1343703217216725,1.8425261671100466,2.0392215130641906,2.4361120527988054,0
2024-01-02 04:00:00,-0.45966971781814575,0.7873687671428422,1.1960698379276986,1.7423086619881754,2.2615205141880512,0
2024-01-02 05:00:00,-0.4377146494077055,0.5519142710133162,1.487511350572057,1.7853504281554777,2.107695442995836,0
2024-01-02 06:00:00,-0.7897088890002198,0.25862996777242686,1.1206924112982168,1.7657901212345024,1.9593167872139907,0
2024-01-02 07:00:00,-0.7263822209030311,0.3891247694776349,1.229867962008677,1.6584148086970691,2.3021983070481604,0
2024-01-02 08:00:00,-0.8023582447586849,0.566719682938423,0.9403175970051063,1.1828402694774232,2.220619093452549,0
2024-01-02 09:00:00,-0.7361588085648537,-0.3424420923306463,0.8705289439155469,2.075422370527141,2.1081264727380864,0
2024-01-02 10:00:00,-0.8618952279647516,0.1345239431551244,0.5579311842969921,1.5485139833974224,2.4602313640846503,0
2024-01-02 11:00:00,-0.8799819744871693,-0.15270795915565596,0.23307085698286567,1.2846751521154918,1.9498129545186789,0
2024-01-02 12:00:00,-1.1130529726123566,0.000674371992168743,0.6830213281226436,1.7329720419890373,2.192837967505316,0
2024-01-02 13:00:00,-1.0239494551668256,-0.444660636333878,1.0571555612733656,1.7478247800387794,1.8061182187529483,0
2024-01-02 14:00:00,-0.8412316344160057,-0.9652119684876657,0.4130426526417572,1.3197386990078408,2.052957225426265,0
